doi,openalex_id,label_included,pmid,method,titles,abstracts
,,0,,,No title,No abstract
https://doi.org/10.1128/msphere.00307-17,https://openalex.org/W2756055962,0,,search_title,A Multicenter Study To Evaluate the Performance of High-Throughput Sequencing for Virus Detection,"<jats:p>Recent high-throughput sequencing (HTS) investigations have resulted in unexpected discoveries of known and novel viruses in a variety of sample types, including research materials, clinical materials, and biological products. Therefore, HTS can be a powerful tool for supplementing current methods for demonstrating the absence of adventitious or unwanted viruses in biological products, particularly when using a new cell line. However, HTS is a complex technology with different platforms, which needs standardization for evaluation of biologics. This collaborative study was undertaken to investigate detection of different virus types using two different HTS platforms. The results of the independently performed studies demonstrated a similar sensitivity of virus detection, regardless of the different sample preparation and processing procedures and bioinformatic analyses done in the three laboratories. Comparable HTS detection of different virus types supports future development of reference virus materials for standardization and validation of different HTS platforms.</jats:p>"
https://doi.org/10.1099/0022-1317-74-10-2243,https://openalex.org/W2102021887,0,,search_title,Sequence data to settle the taxonomic position of bean common mosaic virus and blackeye cowpea mosaic virus isolates,No abstract
,,0,,,No title,No abstract
https://doi.org/10.1016/j.actatropica.2017.03.004,https://openalex.org/W2591912511,0,https://pubmed.ncbi.nlm.nih.gov/28279702,id_retrieval_doi,Molecular characterization of classical swine fever virus isolates from India during 2012-14.,"Classical swine fever is a highly contagious and economically important viral disease of pigs. Outbreaks of classical swine fever virus (CSFV) were recorded in different places in the Kamrup district of Assam in India between the years 2012 and 2014. The nucleotide sequences of the 10 CSFV isolates were analyzed based on the partial nucleotide sequences of the E2, 5'NTR and NS5B genes. Phylogenetic analysis indicated the dominance of subgroup 2.2 along with 2.1 strains in the northeast part of India. Variation in the nucleotide sequences of E2, 5'NTR and 3'NS5B genes of CSFV allows tracking changes in the virus population over time. The study will provide epidemiological information useful for assessing CSFV circulating genogroups in India."
https://doi.org/10.1186/1471-2164-15-s6-s17,https://openalex.org/W2020164673,0,,search_title,Viral diversity and clonal evolution from unphased genomic data,No abstract
https://doi.org/10.1007/s11262-014-1116-2,https://openalex.org/W2033070885,0,https://pubmed.ncbi.nlm.nih.gov/25260553,id_retrieval_doi,Genetic characterization and pathogenicity assessment of Newcastle disease virus isolated from wild peacock.,"The continued spread and occurrence of Newcastle disease virus (NDV) has posed potential threat to domestic poultry industry around the globe. Mainly, wild avian species has always been implicated for the natural reservoir for virus and spread of the disease. In the present study, we report the isolation of Newcastle disease virus (NDV/Peacock/India/2012) in necropsy brain tissue sample of wild peacock from North India. Complete genome of the virus was found to be 15,186 nucleotides (nts) with six genes in order of 3'-N-P-M-F-HN-L-5', which was limited by 55-nts leader region at the 3' end and a 114-nts trailer sequence at 5' end. Sequence analysis of fusion protein revealed the dibasic amino acid cleavage site (112)R-R-Q-K-R-F(117), a characteristic motif of virulent virus. Phylogenetic analysis placed the isolate in genotype II of Newcastle disease virus showing the lowest mean percent divergence (6 %) with other genotype II counterparts. The isolate was characterized as mesogenic (intermediate pathotype) based on the mean death time (63 h) in embryonated chicken eggs and the intra-cerebral pathogenicity index (1.40) in day-old chicks. The report emphasizes the dynamic ecology of NDV strains circulating in a wild avian host during the outbreak of 2012 in North India. Further the genotypic and pathotypical characterizations of the isolate could help in development of homologous vaccine against NDV strain circulating in avian population."
,https://openalex.org/W71303511,0,,search_title,No title,No abstract
https://doi.org/10.1099/0022-1317-52-1-103,https://openalex.org/W2060881577,0,,search_title,Classification of Avian Paramyxoviruses by Immunodiffusion on the Basis of Antigenic Specificity of their M Protein Antigens,No abstract
https://doi.org/10.1128/genomea.00129-15,https://openalex.org/W2323729252,0,,search_title,"Complete Genome Sequence of Mannheimia haemolytica Strain Mh10517, Isolated from Sheep in South Africa","<jats:title>ABSTRACT</jats:title>
          <jats:p>
            Respiratory disease caused by
            <jats:named-content content-type=""genus-species"">Mannheimia haemolytica</jats:named-content>
            is a major concern in the cattle and small stock industry worldwide. This problem arises due to the interaction of numerous contributing factors, including physical stresses associated with weaning, shipment, inclement weather, and overcrowding coupled with viral and bacterial infections. The whole genome of
            <jats:italic>M. haemolytica</jats:italic>
            strain Mh10517 was analyzed using an Illumina MiSeq high-throughput sequencing platform. The genome size is 2.67 Mb with 2,879 predicted gene sequences. The availability of this genome sequence will advance studies on various aspects of the biology of
            <jats:italic>M. haemolytica</jats:italic>
            in Africa and the world at large.
          </jats:p>"
https://doi.org/10.1099/0022-1317-83-6-1267,https://openalex.org/W2104584414,0,,search_title,Genetic variability in hepatitis B viruses,"<jats:p>In 1988, it was reported that the full nucleotide sequences of 18 hepatitis B virus (HBV) strains clustered into four genetic groups (A to D) with more than 8% divergence between the groups. This classification of strains in terms of genome sequence has since proven to be an important tool in the understanding of HBV epidemiology and evolution and has been expanded to include three more genotypes. In parallel with the HBV genotypes described in humans, HBV strains isolated from different primates and hepadnaviruses found in woodchucks, ground squirrels, ducks and herons have been studied. Sequence differences between HBV genotypes can lead to structural differences at the level of the pregenome and can also lead to dramatic differences at the translational level when specific and commonly occurring mutations occur. There is increasing evidence that the clinical picture, the response to treatment and the long-term prognosis may differ depending on which genotype has infected the patient. The consideration of traditional serological patterns in a patient must therefore take the genotype of the infecting strain into account. Nucleotide variability between HBV strains has been used in several studies to trace routes of transmission and, since it is becoming increasingly clear that the differences between HBV genotypes are important, the need for reliable and easy methods of differentiating HBV genotypes has arisen. This review summarizes the knowledge of HBV genotypes with regard to their genetic, structural and clinically significant differences and their origin and evolution in the context of the hepadnaviruses in general.</jats:p>"
https://doi.org/10.2174/1389203711109070643,https://openalex.org/W2072364610,0,,search_title,Identification of Plant Protein Kinases in Response to Abiotic and Biotic Stresses Using SuperSAGE,No abstract
https://doi.org/10.1073/pnas.0609227103,https://openalex.org/W1999984759,0,https://pubmed.ncbi.nlm.nih.gov/17158217,id_retrieval_doi,Predicting the global spread of H5N1 avian influenza.,"The spread of highly pathogenic H5N1 avian influenza into Asia, Europe, and Africa has resulted in enormous impacts on the poultry industry and presents an important threat to human health. The pathways by which the virus has and will spread between countries have been debated extensively, but have yet to be analyzed comprehensively and quantitatively. We integrated data on phylogenetic relationships of virus isolates, migratory bird movements, and trade in poultry and wild birds to determine the pathway for 52 individual introduction events into countries and predict future spread. We show that 9 of 21 of H5N1 introductions to countries in Asia were most likely through poultry, and 3 of 21 were most likely through migrating birds. In contrast, spread to most (20/23) countries in Europe was most likely through migratory birds. Spread in Africa was likely partly by poultry (2/8 introductions) and partly by migrating birds (3/8). Our analyses predict that H5N1 is more likely to be introduced into the Western Hemisphere through infected poultry and into the mainland United States by subsequent movement of migrating birds from neighboring countries, rather than from eastern Siberia. These results highlight the potential synergism between trade and wild animal movement in the emergence and pandemic spread of pathogens and demonstrate the value of predictive models for disease control."
,,0,,,No title,No abstract
https://doi.org/10.1111/tbed.12515,https://openalex.org/W2397602616,0,https://pubmed.ncbi.nlm.nih.gov/27213718,id_retrieval_doi,"Detection of Severe Acute Respiratory Syndrome-Like, Middle East Respiratory Syndrome-Like Bat Coronaviruses and Group H Rotavirus in Faeces of Korean Bats.","Bat species around the world have recently been recognized as major reservoirs of several zoonotic viruses, such as severe acute respiratory syndrome coronavirus (SARS-CoV), Middle East respiratory syndrome coronavirus (MERS-CoV), Nipah virus and Hendra virus. In this study, consensus primer-based reverse transcriptase polymerase chain reactions (RT-PCRs) and high-throughput sequencing were performed to investigate viruses in bat faecal samples collected at 11 natural bat habitat sites from July to December 2015 in Korea. Diverse coronaviruses were first detected in Korean bat faeces, including alphacoronaviruses, SARS-CoV-like and MERS-CoV-like betacoronaviruses. In addition, we identified a novel bat rotavirus belonging to group H rotavirus which has only been described in human and pigs until now. Therefore, our results suggest the need for continuing surveillance and additional virological studies in domestic bat."
https://doi.org/10.1016/j.vetmic.2011.03.004,https://openalex.org/W2061127032,0,https://pubmed.ncbi.nlm.nih.gov/21466927,id_retrieval_doi,H5N1 subtype highly pathogenic avian influenza virus isolated from healthy mallard captured in South Korea.,"On December 7, 2010, H5N1 highly pathogenic avian influenza virus was isolated from a healthy mallard captured at the Mankyung River in South Korea. Phylogenetic analysis showed that this virus was classified into clade 2.3.2 and closely related to H5N1 viruses isolated from wild birds in Mongolia, Russia and China in 2009 and 2010."
https://doi.org/10.3382/ps.2010-00911,https://openalex.org/W2101001507,0,https://pubmed.ncbi.nlm.nih.gov/20952706,id_retrieval_doi,Molecular characterization of chicken infectious anemia viruses detected from breeder and broiler chickens in South Korea.,"In South Korea, 32 sequences of chicken infectious anemia virus (CIAV) from various flocks of breeder and commercial chickens were genetically characterized for the first time. Phylogenetic analysis of the viral protein 1 gene, including a hypervariable region of the CIAV genome, indicated that Korean CIAV strains were separated into groups II, IIIa, and IIIb. Strains were commonly identified in great-grandparent and grandparent breeder farms as well as commercial chicken farms. In the field, CIAV strains from breeder farms had no clinical effects, but commercial farm strains were associated with depression, growth retardation, and anemia regardless of the group from which the strain originated. In addition, we identified 7 CIAV genomes that were similar to vaccine strains from vaccinated and unvaccinated breeder flocks. These data suggest that further studies on pathogenicity and vaccine efficacy against the different CIAV group are needed, along with continuous CIAV surveillance and genetic analysis at breeder farms."
https://doi.org/10.2141/jpsa.0140158,https://openalex.org/W2084260963,0,,search_title,Characterization of Avian Encephalomyelitis Outbreaks Occurred in South Korea from 2006 to 2013,No abstract
https://doi.org/10.1637/11357-122315-caser,https://openalex.org/W2299741735,0,https://pubmed.ncbi.nlm.nih.gov/27309301,id_retrieval_doi,Ostrich ( Struthio camelus ) Infected with H5N8 Highly Pathogenic Avian Influenza Virus in South Korea in 2014.,"Highly pathogenic avian influenza (HPAI) virus of the H5N8 subtype was isolated from a young ostrich in South Korea in March 2014. Clinical signs characterized by anorexia, depression, and signs of nervousness were observed. The isolated A/ostrich/Korea/H829/2014 (H5N8) virus had a cleavage site motif containing multiple basic amino acids, typical of HPAI virus. The phylogenetic tree of the hemagglutinin gene of the H5 HPAI virus showed that this ostrich H5N8 virus belongs to clade 2.3.4.4 viruses together with H5N8 strains isolated from ducks and wild birds in South Korea in 2014. Pathologically, redness of pancreas, enlargement and hemorrhage of spleen, friability of brain, and hydropericardium were prominently found. Histologic legions were observed in pancreas, spleen, liver, lung, heart, and brain, and influenza A nucleoproteins were detected in the same organs by immunohistochemistry. Other ostriches farmed together in open camps were not infected with HPAI virus based on the serologic and virologic tests. The findings indicate that ostriches are susceptible to H5N8 HPAI virus, but this virus does not spread efficiently among ratites."
https://doi.org/10.1007/s00705-014-2325-7,https://openalex.org/W2051535053,0,https://pubmed.ncbi.nlm.nih.gov/25559673,id_retrieval_doi,Identification of a picornavirus from chickens with transmissible viral proventriculitis using metagenomic analysis.,"Transmissible viral proventriculitis (TVP), an infectious disease in chickens, is responsible for economic losses in the commercial poultry industry. The major etiologic agent, however, is unknown. Using metagenomics, we compared the diversity of viruses present in proventriculus samples from flocks diagnosed with TVP to those of healthy flocks in South Korea between 2003 and 2012. Each sample had a mean of 21,538,726 sequence reads generated by high-throughput sequencing, with a mean length of 160 nt. Enrichment in viral sequences suggested that at least three viruses were present in each TVP sample. Although we could not determine a pathogen of TVP that matched the known morphology, picornavirus sequences were present in all five disease samples, suggesting an association with TVP. The five samples yielded 1,045-1,720 bp contigs with 81-84 % nt sequence identity to turkey hepatitis virus (accession number: HM751199). Whole-genome analysis indicated that the QIA01 strain of the novel picornavirus was similar to turkey hepatitis virus in the P2 and P3 regions (82.7 % nt and 95.5 % aa sequence identity), but different in the structural region and partial 2A peptides (56.2 % nt and 23.9 % aa sequence identity). In addition, the QIA01 virus was similar (87.0 % nt and 95.6 % aa sequence identity) to chicken megrivirus, recently detected in chickens with malabsorption syndrome in Hungary. Our results are useful for understanding the genetic diversity of avian picornaviruses and for classifying chicken megrivirus as a pathogen affecting the digestive tract of chickens."
https://doi.org/10.1007/s12275-017-7171-3,https://openalex.org/W2738591169,0,https://pubmed.ncbi.nlm.nih.gov/28752294,id_retrieval_doi,Characterization and phylogenetic analysis of Varicella-zoster virus strains isolated from Korean patients.,"Varicella-zoster virus (VZV) is a causative agent of chickenpox in primary infection and shingles after its reactivation from latency. Complete or almost-complete genomic DNA sequences for various VZV strains have been reported. Recently, clinical VZV strains were isolated from Korean patients whose genome was sequenced using high-throughput sequencing technology. In this study, we analyzed single nucleotide polymorphism (SNP) of VZV strains to genetically characterize Korean clinical isolates. Phylogenetic analyses revealed that three Korean strains, YC01, YC02, and YC03, were linked to clade 2. Comprehensive SNP analysis identified 86 sites specific for the 5 VZV clades. VZV strains isolated from Korea did not form a phylogenetic cluster. Rather, YC02 and YC03 clustered strongly with Chinese strain 84-7 within clade 2, more specifically cluster 2a. Signature sequences for the cluster 2a were identified and found to play an important role in the separation of cluster 2a strains from other clade 2 strains, as shown in substitution studies. Further genetic analysis with additional strains isolated from Japan, China, and other Asian countries would provide a novel insight into the significance of two distinct subclades within clade 2."
https://doi.org/10.3390/ijms20020417,https://openalex.org/W2909314638,0,https://pubmed.ncbi.nlm.nih.gov/30669409,id_retrieval_doi,Efficient Selection of Antibodies Reactive to Homologous Epitopes on Human and Mouse Hepatocyte Growth Factors by Next-Generation Sequencing-Based Analysis of the B Cell Repertoire.,No abstract
https://doi.org/10.1186/s12917-018-1614-x,https://openalex.org/W2893210520,0,https://pubmed.ncbi.nlm.nih.gov/30257676,id_retrieval_doi,The prevalence and genetic characteristics of porcine circovirus type 2 and 3 in Korea.,"Porcine circovirus-associated diseases (PCVAD), caused by porcine circovirus type 2 (PCV2), threaten the pig industry worldwide. Five genotypes of PCV2 were recently identified: PCV2a, PCV2b, PCV2c, PCV2d and PCV2e. In addition, a novel porcine circovirus from a case of a sow with dermatitis, nephropathy syndrome and reproductive failure has been identified based on metagenomic analysis and classified as porcine circovirus type 3 (PCV3). Therefore, the current study was conducted to determine the prevalence and genetic characteristics of PCV2 and PCV3 in clinical samples. A total of 471 samples (161 tissue samples of lungs and lymph nodes from 34 farms and 310 serum samples from 47 farms) were tested for PCV2. Among them, 171 samples from 59 farms that had been positive for PCV2 were genotyped. Another 690 samples (296 tissue samples of lungs and lymph nodes from 91 farms, 108 samples of aborted foetuses from 26 farms, and 286 serum samples from 47 farms) were tested for PCV3. Based on PCV2 genotyping results, PCV2d was the most prevalent genotype (107 of 171 samples), and co-infections with combinations of PCV2a, 2b and 2d were identified in 48 samples from 17 farms. A total of 14 samples from 11 farms were also positive for both PCV2 and PCV3. For PCV3, 57 samples (9.8%) from 32 farms (23.2%) were positive. Among the 108 aborted foetuses from 26 farms, only 2 samples were positive for PCV3. Based on sequence comparisons, PCV2d shares 89.6-91.0% and 93.2-94.3% homology with PCV2a and PCV2b, respectively; 98.6-100% homology is shared among PCV2d strains. The PCV3 strains identified in this study share 98.0-99.5% homology. Our study concludes that PCV2d has become the most predominant genotype in Korea. PCV3 was also identified in clinical samples, though no significant association with clinical symptoms was observed in PCV3-positive cases."
https://doi.org/10.1128/jvi.01922-12,https://openalex.org/W2050282355,0,https://pubmed.ncbi.nlm.nih.gov/22997417,id_retrieval_doi,Complete genome sequence of a novel Newcastle disease virus strain isolated from a chicken in West Africa.,"The complete genome sequence of an African Newcastle disease virus (NDV) strain isolated from a chicken in Togo in 2009 was determined. The genome is 15,198 nucleotides (nt) in length and is classified in genotype VII in the class II cluster. Compared to common vaccine strains, the African strain contains a previously described 6-nt insert in the downstream untranslated region of the N gene and a novel 6-nt insert in the HN-L intergenic region. Genome length differences are a marker of the natural history of NDV. This is the first description of a class II NDV strain with a genome of 15,198 nt and a 6-nt insert in the HN-L intergenic region. Sequence divergence relative to vaccine strains was substantial, likely contributes to outbreaks, and illustrates the continued evolution of new NDV strains in West Africa."
https://doi.org/10.1016/j.meegid.2016.09.005,https://openalex.org/W2519623675,0,https://pubmed.ncbi.nlm.nih.gov/27615552,id_retrieval_doi,Genetic diversity and pathogenic potential of low pathogenic H7 avian influenza viruses isolated from wild migratory birds in Korea.,"To detect the circulation of H7 avian influenza viruses, we characterized H7 viruses found in migratory birds and live poultry markets of South Korea from 2005 to 2014. Phylogenic analysis revealed that while all viruses clustered into the Eurasian-lineage of H7 avian viruses, at least 12 distinct genotypes were represented. Most H7 viruses contained at least one gene segment from the highly-pathogenic A/Sck/Hong Kong/YU100/02(H5N1)-like avian virus, and they could be separated into at least two antigenic groups. Although we did not detect genetically identical strains, HI assay demonstrated close cross-reactivity of some isolates with the H7N9 viruses from China. Animal studies revealed that most of the genotypes could replicate in the lungs of mice and chickens without prior adaptation and some, particularly H7N4 and H7N7 subtypes, induced mortality in mice. These results reinforce growing pandemic concerns regarding recent H7 viruses and emphasize the importance of continued surveillance of avian influenza viruses in the wild."
https://doi.org/10.1016/j.meegid.2017.05.001,https://openalex.org/W2610209515,0,https://pubmed.ncbi.nlm.nih.gov/28477974,id_retrieval_doi,Genetic and phylogenetic characterizations of a novel genotype of highly pathogenic avian influenza (HPAI) H5N8 viruses in 2016/2017 in South Korea.,"During the outbreaks of highly pathogenic avian influenza (HPAI) H5N6 viruses in 2016 in South Korea, novel H5N8 viruses were also isolated from migratory birds. Phylogenetic analysis revealed that the HA gene of these H5N8 viruses belonged to clade 2.3.4.4, similarly to recent H5Nx viruses, and originated from A/Brk/Korea/Gochang1/14(H5N8), a minor lineage of H5N8 that appeared in 2014 and then disappeared. At least four reassortment events occurred with different subtypes (H5N8, H7N7, H3N8 and H10N7) and a chicken challenge study revealed that they were classified as HPAI viruses according to OIE criteria."
,,0,,,No title,No abstract
https://doi.org/10.1016/j.meegid.2012.11.015,https://openalex.org/W1998932012,0,,search_title,Analysis of rotavirus species diversity and evolution including the newly determined full-length genome sequences of rotavirus F and G,No abstract
https://doi.org/10.1016/j.meegid.2016.07.010,https://openalex.org/W2468636571,0,https://pubmed.ncbi.nlm.nih.gov/27421209,id_retrieval_doi,Investigating intra-host and intra-herd sequence diversity of foot-and-mouth disease virus.,"Due to the poor-fidelity of the enzymes involved in RNA genome replication, foot-and-mouth disease (FMD) virus samples comprise of unique polymorphic populations. In this study, deep sequencing was utilised to characterise the diversity of FMD virus (FMDV) populations in 6 infected cattle present on a single farm during the series of outbreaks in the UK in 2007. A novel RT-PCR method was developed to amplify a 7.6kb nucleotide fragment encompassing the polyprotein coding region of the FMDV genome. Illumina sequencing of each sample identified the fine polymorphic structures at each nucleotide position, from consensus level changes to variants present at a 0.24% frequency. These data were used to investigate population dynamics of FMDV at both herd and host levels, evaluate the impact of host on the viral swarm structure and to identify transmission links with viruses recovered from other farms in the same series of outbreaks. In 7 samples, from 6 different animals, a total of 5 consensus level variants were identified, in addition to 104 sub-consensus variants of which 22 were shared between 2 or more animals. Further analysis revealed differences in swarm structures from samples derived from the same animal suggesting the presence of distinct viral populations evolving independently at different lesion sites within the same infected animal."
https://doi.org/10.2307/1590241,https://openalex.org/W1984204357,0,,search_title,Rapid Serotyping of Infectious Bronchitis Virus Isolates with the Hemagglutination-Inhibition Test,No abstract
https://doi.org/10.1016/j.virusres.2018.12.010,https://openalex.org/W2903987456,0,https://pubmed.ncbi.nlm.nih.gov/30578804,id_retrieval_doi,Enhanced bioinformatic profiling of VIDISCA libraries for virus detection and discovery.,"VIDISCA is a next-generation sequencing (NGS) library preparation method designed to enrich viral nucleic acids from samples before highly-multiplexed low depth sequencing. Reliable detection of known viruses and discovery of novel divergent viruses from NGS data require dedicated analysis tools that are both sensitive and accurate. Existing software was utilised to design a new bioinformatic workflow for high-throughput detection and discovery of viruses from VIDISCA data. The workflow leverages the VIDISCA library preparation molecular biology, specifically the use of Mse1 restriction enzyme which produces biological replicate library inserts from identical genomes. The workflow performs total metagenomic analysis for classification of non-viral sequence including parasites and host, and separately carries out virus specific analyses. Ribosomal RNA sequence is removed to increase downstream analysis speed and remaining reads are clustered at 100% identity. Known and novel viruses are sensitively detected via alignment to a virus-only protein database, and false positives are removed. A new cluster-profiling analysis takes advantage of the viral biological replicates produced by Mse1 digestion, using read clustering to flag the presence of short genomes at very high copy number. Importantly, this analysis ensures that highly repeated sequences are identified even if no homology is detected, as is shown here with the detection of a novel gokushovirus genome from human faecal matter. The workflow was validated using read data derived from serum and faeces samples taken from HIV-1 positive adults, and serum samples from pigs that were infected with atypical porcine pestivirus."
https://doi.org/10.1099/0022-1317-66-10-2259,https://openalex.org/W2124044727,0,,search_title,The Genome Structure of a New Chicken Virus Identifies It as a Parvovirus,No abstract
,,0,,,No title,No abstract
https://doi.org/10.1186/1743-422x-5-88,https://openalex.org/W2119125910,0,,search_title,Recovery of divergent avian bornaviruses from cases of proventricular dilatation disease: Identification of a candidate etiologic agent,No abstract
,,0,,,No title,No abstract
,,0,,,No title,No abstract
https://doi.org/10.1186/1746-6148-10-15,https://openalex.org/W2131878400,0,https://pubmed.ncbi.nlm.nih.gov/24423030,id_retrieval_doi,Occurrence and phylogenetic analysis of bovine respiratory syncytial virus in outbreaks of respiratory disease in Norway.,"Bovine respiratory syncytial virus (BRSV) is one of the major pathogens involved in the bovine respiratory disease (BRD) complex. The seroprevalence to BRSV in Norwegian cattle herds is high, but its role in epidemics of respiratory disease is unclear. The aims of the study were to investigate the etiological role of BRSV and other respiratory viruses in epidemics of BRD and to perform phylogenetic analysis of Norwegian BRSV strains. BRSV infection was detected either serologically and/or virologically in 18 (86%) of 21 outbreaks and in most cases as a single viral agent. When serology indicated that bovine coronavirus and/or bovine parainfluenza virus 3 were present, the number of BRSV positive animals in the herd was always higher, supporting the view of BRSV as the main pathogen. Sequencing of the G gene of BRSV positive samples showed that the current circulating Norwegian BRSVs belong to genetic subgroup II, along with other North European isolates. One isolate from an outbreak in Norway in 1976 was also investigated. This strain formed a separate branch in subgroup II, clearly different from the current Scandinavian sequences. The currently circulating BRSV could be divided into two different strains that were present in the same geographical area at the same time. The sequence variations between the two strains were in an antigenic important part of the G protein. The results demonstrated that BRSV is the most important etiological agent of epidemics of BRD in Norway and that it often acts as the only viral agent. The phylogenetic analysis of the Norwegian strains of BRSV and several previously published isolates supported the theory of geographical and temporal clustering of BRSV."
https://doi.org/10.1007/s11262-004-6779-7,https://openalex.org/W1990397902,0,https://pubmed.ncbi.nlm.nih.gov/15830154,id_retrieval_doi,Reliable classification and recombination analysis of porcine endogenous retroviruses.,"Prevention of cross-species infection with porcine endogenous retroviruses (PERV) is crucial for xenotransplantation. Previous studies described the potential risk of infection for the PERV gamma1 subfamilies A, B and C. Replication competent PERV gamma1 proviruses designated to a particular subfamily and hybrid viruses originating from retroviral recombination events between the subfamilies were observed. Future pig genome sequencing projects will reveal multiple novel PERV proviruses from additional breeds and animals. Evaluation of these viral genomes has to be carried out to assess the potential risk of retroviral cross-species infection. In this study, we tested common sequence comparison methods for the classification of PERV sequences and the detection of hybrid clones. The examination of the polymorphic nucleotide positions was found to be the most suitable procedure. We describe a fast and simple method using bioinformatic software tools which can also be applied to analogous analyses of other viral genomes."
https://doi.org/10.1071/ma17069,https://openalex.org/W2767334117,0,,search_title,Public health impact of the Enteroviruses and Parechoviruses,"<jats:p>Enteroviruses (EV) comprise viruses originally classified on cell culture replication patterns and clinical manifestations into a number of groups: poliovirus, coxsackievirus A, coxsackievirus B and ECHOvirus. The closely related genus Parechovirus has more recently been associated with human disease. EVs are common commensals of the human gut, often found without any ill effects on the person, but are also associated with a wide range of diseases and syndromes including non-specific rash illnesses, hand, foot and mouth disease (HFMD), conjunctivitis, meningitis and encephalitis, myocarditis and polio. This results in a significant burden of disease worldwide, often due to a particular genotype of EV. An estimated 1 billion people are infected with EV every year.</jats:p>"
https://doi.org/10.1007/bf01309912,https://openalex.org/W1964875006,0,https://pubmed.ncbi.nlm.nih.gov/2578783,id_retrieval_doi,A serological classification of bovine enteroviruses.,"Cross virus neutralization (VN), complement fixation (CF) and immunoprecipitation (IP) tests were employed to compare the seven currently recognized bovine enterovirus (BEV) serotypes with seven serologically distinct strains previously isolated in Great Britain and two other BEV from the United Kingdom. Based on criteria used to differentiate other human and animal picornavirus serotypes, it was discovered that BEV types 1, 4, 5 and 6 were related to each other and could be included in a single serotype. Types 3 and 7 were found to be identical, and related to serotype 2. All of the other nine BEV were included in either serotype 1 or 2. Not all of the strains in each serotype were identical and antigenic variants were designated as subtypes. Antigenic relationships not revealed by VN were demonstrated in CF and IP tests. Bovine enterovirus strains whose antisera had the broadest intratypic reactivity were suggested as prototypes. The two proposed BEV serotypes could also be distinguished by their ability to agglutinate erythrocytes. Guinea pig erythrocytes were agglutinates by both serotypes while sheep red cells only reacted with serotype 1."
https://doi.org/10.1007/bf01317552,https://openalex.org/W2063648616,0,https://pubmed.ncbi.nlm.nih.gov/229804,id_retrieval_doi,Classification of porcine enteroviruses by antigenic analysis and cytopathic effects in tissue culture: description of 3 new serotypes.,"Porcine enteroviruses isolated in the United Kingdom between 1972 and 1976 were compared with the 8 serotypes previously described and with human coxsackie B virus types 1 to 6 for ability to grow in different cell lines. This allowed the classification of all strains into 3 broad groups according to type of cytopathic effect in IBRS-2 cells and further subdivision on the basis of production of cytopathic effect in BHK 21, HeLa and VERO cells. None of the porcine enterovirus strains was neutralized by antisera to human enteroviruses (Lim Benyesh-Melnick Pools) with the exception of swine vesicular disease virus, which was neutralised by coxsackie B5 antiserum. Antisera prepared either in gnotobiotic pigs or in guinea pigs against the 8 porcine enterovirus serotypes failed to neutralize 9 isolates which could be classified into 3 new serotypes, for which Nos. 9, 10 and 11 are proposed. Guinea pig sera could be used as an alternative to gnotobiotic pig sera for type differentiation."
https://doi.org/10.1016/0378-1135(85)90005-7,https://openalex.org/W2048423602,0,https://pubmed.ncbi.nlm.nih.gov/2412337,id_retrieval_doi,A study of antigenic variants of foot-and-mouth disease virus by polyacrylamide gel electrophoresis of their structural polypeptides.,"Twenty-nine foot-and-mouth disease (FMD) type A virus strains, previously classified serologically as distinct subtypes were analysed by polyacrylamide gel electrophoresis (PAGE) to determine the extent of variation in the pattern of the structural polypeptides and to evaluate the technique as an aid to existing subtyping techniques. The majority of the subtypes examined had distinct polypeptide patterns, however, some variation also occurred between strains within a subtype. The position of VP2(1B) and VP3(1C) was often unchanged in different strains within a subtype and between geographically related subtypes over long periods of time. Changes in the position of VP1(1D) were also observed within a subtype. The technique was considered to be of value for the screening of isolates prior to conventional serological subtyping procedures and in the tracing of the possible origin of FMD outbreaks."
